UpdateTime,AZ,EL,Range,Position_lat_,Position_lon_,Position_altMSL_,Speed,RadialVelocity
203.1802,282.6081,14.8149,106.0452,-100.0478,22.3781,27.11543,10,8.581767
204.1814,286.084,16.1316,97.59207,-90.0798,25.97298,27.11543,10,8.44279
205.1822,290.1564,17.63958,89.48153,-80.0517,29.38408,27.11543,9.999999,8.104004
206.1825,294.9521,19.36511,81.7748,-69.94737,32.54592,27.11543,10,7.704111
207.1833,300.7722,21.28252,74.70491,-59.80965,35.61436,27.11543,10,7.064563
208.1842,307.8482,23.33332,68.45956,-49.63724,38.56955,27.11543,10,6.239897
209.1854,316.2791,25.45965,63.07742,-39.36203,41.16,27.11543,9.999999,5.375243
210.1859,326.2565,27.42792,58.86566,-29.02288,43.44643,27.11543,10,4.209751
211.1868,337.7394,28.86081,56.17642,-18.63755,45.53225,27.11543,10,2.686983
212.1878,350.1749,29.37746,55.27432,-8.219151,47.45998,27.11543,10,0.9011416
213.1888,2.560123,25.98039,54.94482,2.206242,49.34302,24.06932,10,0.3291842
214.1898,13.96006,25.14994,58.03152,12.67264,50.97854,24.66274,10,-3.083576
215.1908,23.87322,25.45658,63.42398,23.17646,52.36671,27.26133,10,-5.386765
216.191,32.0766,25.98031,70.53899,33.67439,53.73031,30.90046,10.17782,-7.113592
217.1913,38.72229,25.60934,78.30834,44.17325,55.0933,33.84743,10,-7.76719
218.1915,44.0796,25.26767,86.90337,54.67082,56.45612,37.09451,10.16301,-8.593688
219.1929,48.4248,22.30282,94.17678,65.18181,57.82069,35.74025,10.54145,-7.262994
220.1941,52.00067,19.77692,102.0782,75.69493,59.13794,34.53908,10,-7.892355
221.1941,55.30307,20.19621,111.7934,86.26248,59.72412,38.59514,10.28451,-9.714683
222.1958,58.35911,20.10945,121.1615,96.86284,59.68575,41.6571,10.35042,-9.352705
223.1968,61.01388,19.42857,130.2622,107.4568,59.53024,43.32928,10.04718,-9.09118
224.1975,62.94751,19.51017,138.378,116.1621,59.32163,46.21466,5.993227,-8.11005
225.198,63.65242,19.88395,141.8889,119.5691,59.21831,48.25874,2.200714,-3.509179
226.1981,63.90113,19.95741,143.1205,120.8089,59.18071,48.85012,0.8014341,-1.231396
227.1994,63.8373,18.75143,142.6945,121.2769,59.57758,45.87099,4.130347,0.4254767
228.2015,62.70151,18.3235,144.5684,121.9539,62.94105,45.4497,1.98144,-1.869899
229.203,63.87339,19.4022,144.8362,122.6524,60.15744,48.11419,2.754515,-0.2673725
