,UpdateTime,AZ,EL,Range,Position_lat_,Position_lon_,Position_altMSL_,Speed,RadialVelocity,UUID,Label
2923,2023-11-15T14:05:23.054595Z,210.8624574,8.57705567,1320.046904,38.8861648,-86.85511254,428.0,8.807758331,6.050236702,bdec7d19-4486-4de4-a3ec-3dffa9077c49,1
2924,2023-11-15T14:05:23.267453Z,210.9036687,8.615338914,1320.899775,38.88616364,-86.85512604,429.0,8.923344612,6.125048637,bdec7d19-4486-4de4-a3ec-3dffa9077c49,1
2925,2023-11-15T14:05:23.527262Z,210.9662014,8.605805544,1322.350124,38.88615891,-86.85514883,429.0,8.923344612,6.133564472,bdec7d19-4486-4de4-a3ec-3dffa9077c49,1
2926,2023-11-15T14:05:23.792229Z,211.0459814,8.599856529,1323.256863,38.88616028,-86.85517226,429.0,8.950145721,6.103497028,bdec7d19-4486-4de4-a3ec-3dffa9077c49,1
2927,2023-11-15T14:05:24.011999Z,211.1260135,8.588298511,1325.022005,38.88615501,-86.85520093,429.0,8.950145721,6.113938332,bdec7d19-4486-4de4-a3ec-3dffa9077c49,1
2928,2023-11-15T14:05:24.220591Z,211.1716666,8.581697687,1326.03222,38.886152,-86.85521732,429.0,8.950145721,6.119886398,bdec7d19-4486-4de4-a3ec-3dffa9077c49,1
2929,2023-11-15T14:05:24.492046Z,211.3144776,8.613649989,1327.825046,38.88615448,-86.85525948,430.0,8.980128288,6.0370121,bdec7d19-4486-4de4-a3ec-3dffa9077c49,1
2930,2023-11-15T14:05:24.692791Z,211.4615396,8.47712299,1328.697676,38.88616004,-86.85530065,427.0,9.393800735,6.043055058,81a21f03-5a24-4ff1-8501-1a875a3f9eab,1
2931,2023-11-15T14:05:24.900327Z,211.6173264,8.509624407,1330.415971,38.88616469,-86.85534535,428.0,10.01988029,5.994952202,81a21f03-5a24-4ff1-8501-1a875a3f9eab,1
2932,2023-11-15T14:05:25.199695Z,211.7496952,8.495867547,1332.551616,38.88616253,-86.85538825,428.0,10.50562954,6.003539085,81a21f03-5a24-4ff1-8501-1a875a3f9eab,1
2933,2023-11-15T14:05:25.399084Z,211.8208378,8.486370437,1334.029985,38.88615885,-86.85541337,428.0,10.84847927,6.07608366,81a21f03-5a24-4ff1-8501-1a875a3f9eab,1
2934,2023-11-15T14:05:25.633065Z,211.9663533,8.474379112,1335.901441,38.88616033,-86.8554577,428.0,11.45606422,5.976126194,81a21f03-5a24-4ff1-8501-1a875a3f9eab,1
2935,2023-11-15T14:05:25.908152Z,212.0662579,8.46381855,1337.553958,38.88615858,-86.85549044,428.0,11.62306118,5.976494789,81a21f03-5a24-4ff1-8501-1a875a3f9eab,1
2936,2023-11-15T14:05:26.108920Z,212.1788868,8.453909279,1339.108349,38.88615905,-86.85552546,428.0,12.36501408,6.012245655,81a21f03-5a24-4ff1-8501-1a875a3f9eab,1
2937,2023-11-15T14:05:26.396139Z,212.2407998,8.482795799,1341.357713,38.88614973,-86.85555249,429.0,12.77519608,5.994991302,81a21f03-5a24-4ff1-8501-1a875a3f9eab,1
2938,2023-11-15T14:05:26.641458Z,212.3104016,8.380054995,1343.956179,38.88613522,-86.8555862,427.0,14.77839184,6.039444447,81a21f03-5a24-4ff1-8501-1a875a3f9eab,1
2939,2023-11-15T14:05:26.848528Z,212.3574919,8.371373648,1345.338058,38.88612986,-86.85560545,427.0,14.92840481,6.09717083,81a21f03-5a24-4ff1-8501-1a875a3f9eab,1
2940,2023-11-15T14:05:27.113594Z,212.3819354,8.358603997,1347.375861,38.88611693,-86.85562369,427.0,15.07600689,6.302366257,81a21f03-5a24-4ff1-8501-1a875a3f9eab,1
2941,2023-11-15T14:05:27.397650Z,212.4482363,8.344645604,1349.61057,38.88610721,-86.85565267,427.0,15.57640553,6.406323433,81a21f03-5a24-4ff1-8501-1a875a3f9eab,1
2942,2023-11-15T14:05:27.593881Z,212.4725584,8.333805302,1351.351211,38.88609658,-86.85566906,427.0,15.84414005,6.311491966,81a21f03-5a24-4ff1-8501-1a875a3f9eab,1
2943,2023-11-15T14:05:27.809673Z,212.4937191,8.363015361,1353.537237,38.88608329,-86.85568663,428.0,15.4808054,6.451450825,81a21f03-5a24-4ff1-8501-1a875a3f9eab,1
2944,2023-11-15T14:05:28.017720Z,212.5312582,8.354540285,1354.898646,38.88607709,-86.85570369,428.0,15.05562973,6.507370472,81a21f03-5a24-4ff1-8501-1a875a3f9eab,1
2945,2023-11-15T14:05:28.282782Z,212.5919507,8.344120203,1356.576312,38.8860711,-86.855728,428.0,14.25095272,6.035763264,81a21f03-5a24-4ff1-8501-1a875a3f9eab,1
2946,2023-11-15T14:05:28.489991Z,212.6586009,8.336137118,1357.864487,38.88606881,-86.85575126,428.0,14.03012562,5.837477207,81a21f03-5a24-4ff1-8501-1a875a3f9eab,1
2947,2023-11-15T14:05:28.690270Z,212.683166,8.328556307,1359.08998,38.88606222,-86.85576455,428.0,13.59744453,5.898578644,81a21f03-5a24-4ff1-8501-1a875a3f9eab,1
2948,2023-11-15T14:05:28.898973Z,212.7365288,8.238931377,1359.812763,38.88606057,-86.85578307,426.0,12.75870514,5.921255112,81a21f03-5a24-4ff1-8501-1a875a3f9eab,1
2949,2023-11-15T14:05:29.099127Z,212.8390165,8.232061874,1360.938185,38.88606371,-86.8558135,426.0,12.11954498,5.78482008,81a21f03-5a24-4ff1-8501-1a875a3f9eab,1
2950,2023-11-15T14:05:29.307012Z,212.902501,8.226273496,1361.887914,38.88606374,-86.85583395,426.0,11.03848934,5.767120361,298e03fc-9f83-4e5d-8349-199a1048846b,1
2951,2023-11-15T14:05:29.507168Z,212.9644429,8.21999331,1362.919841,38.886063,-86.85585458,426.0,10.39706802,5.908940792,298e03fc-9f83-4e5d-8349-199a1048846b,1
2952,2023-11-15T14:05:29.719015Z,213.0409212,8.256070884,1363.967836,38.88606493,-86.85587773,427.0,9.693366051,5.957213879,298e03fc-9f83-4e5d-8349-199a1048846b,1
2953,2023-11-15T14:05:29.920031Z,213.0581789,8.252215669,1364.599732,38.8860621,-86.85588567,427.0,8.310513496,5.653151989,298e03fc-9f83-4e5d-8349-199a1048846b,1
2954,2023-11-15T14:05:30.124578Z,213.109963,8.245133984,1365.762041,38.88605924,-86.85590485,427.0,8.310513496,5.658715248,298e03fc-9f83-4e5d-8349-199a1048846b,1
2955,2023-11-15T14:05:30.328562Z,213.1782612,8.240675087,1366.494957,38.88606159,-86.85592507,427.0,8.357714653,5.647023678,298e03fc-9f83-4e5d-8349-199a1048846b,1
2956,2023-11-15T14:05:30.532143Z,213.2312254,8.233886419,1367.612268,38.88605925,-86.85594425,427.0,8.357714653,5.652705669,298e03fc-9f83-4e5d-8349-199a1048846b,1
2957,2023-11-15T14:05:30.732475Z,213.2989176,8.267988654,1368.962646,38.88605797,-86.85596738,428.0,8.261951447,5.325542927,298e03fc-9f83-4e5d-8349-199a1048846b,1
2958,2023-11-15T14:05:31.027161Z,213.3427897,8.255732205,1370.977998,38.88604778,-86.85599027,428.0,8.515639305,5.938756466,298e03fc-9f83-4e5d-8349-199a1048846b,1
2959,2023-11-15T14:05:31.204321Z,213.3810513,8.249424444,1372.017558,38.88604436,-86.85600565,428.0,8.767578125,6.304850578,298e03fc-9f83-4e5d-8349-199a1048846b,1
2960,2023-11-15T14:05:31.476505Z,213.4901033,8.239605621,1373.639011,38.88604488,-86.85604092,428.0,9.203018188,6.412912369,298e03fc-9f83-4e5d-8349-199a1048846b,1
2961,2023-11-15T14:05:31.676338Z,213.5090321,8.230877888,1375.083416,38.88603615,-86.85605452,428.0,8.946253777,6.483507156,298e03fc-9f83-4e5d-8349-199a1048846b,1
2962,2023-11-15T14:05:31.948374Z,213.6390774,8.260367401,1377.165902,38.88603684,-86.85609669,429.0,9.50722599,6.695056438,298e03fc-9f83-4e5d-8349-199a1048846b,1
2963,2023-11-15T14:05:32.212175Z,213.7537148,8.248491418,1379.132238,38.88603559,-86.85613556,429.0,9.850530624,6.805986404,298e03fc-9f83-4e5d-8349-199a1048846b,1
2964,2023-11-15T14:05:32.423571Z,213.8051195,8.239253931,1380.665577,38.88603012,-86.85615722,429.0,10.21680164,7.367558956,298e03fc-9f83-4e5d-8349-199a1048846b,1
2965,2023-11-15T14:05:32.684570Z,213.8824182,8.228362076,1382.477982,38.88602567,-86.85618663,429.0,9.945710182,7.031929016,298e03fc-9f83-4e5d-8349-199a1048846b,1
2966,2023-11-15T14:05:32.956579Z,213.9024332,8.258838864,1384.370576,38.88601486,-86.85620257,430.0,9.301259995,6.737477779,298e03fc-9f83-4e5d-8349-199a1048846b,1
2967,2023-11-15T14:05:33.156576Z,213.9281698,8.127767027,1385.32064,38.88600754,-86.85621741,427.0,8.473255157,5.99879837,298e03fc-9f83-4e5d-8349-199a1048846b,1
2968,2023-11-15T14:05:33.427720Z,213.9718482,8.161767295,1386.630652,38.88600399,-86.856235,428.0,7.575040817,5.009000301,298e03fc-9f83-4e5d-8349-199a1048846b,1
2969,2023-11-15T14:05:33.692225Z,214.0590271,8.155109973,1387.753396,38.88600604,-86.85626227,428.0,7.022468567,3.850887775,298e03fc-9f83-4e5d-8349-199a1048846b,1
2970,2023-11-15T14:05:33.900003Z,214.0995135,8.152541891,1388.186999,38.88600767,-86.85627437,428.0,6.269285679,2.52038312,26082897-a550-415e-b065-ff7cb7678cce,1
2971,2023-11-15T14:05:34.199133Z,214.0647087,8.148574051,1388.857326,38.88599841,-86.85627077,428.0,5.131812096,1.669188619,26082897-a550-415e-b065-ff7cb7678cce,1
2972,2023-11-15T14:05:34.436229Z,214.1166748,8.145711526,1389.341448,38.88600105,-86.85628583,428.0,5.131812096,1.673740864,26082897-a550-415e-b065-ff7cb7678cce,1
2973,2023-11-15T14:05:34.636209Z,214.1562576,8.143526662,1389.711191,38.88600307,-86.85629731,428.0,5.131812096,1.67720747,26082897-a550-415e-b065-ff7cb7678cce,1
2974,2023-11-15T14:05:34.904881Z,214.1795102,8.149055726,1388.776092,38.88601294,-86.85629652,428.0,4.770823956,-0.977921009,26082897-a550-415e-b065-ff7cb7678cce,1
2975,2023-11-15T14:05:35.201926Z,214.1849404,8.150417655,1388.54595,38.88601533,-86.85629626,428.0,4.707408428,-1.758905649,26082897-a550-415e-b065-ff7cb7678cce,1
2976,2023-11-15T14:05:35.402256Z,214.1514822,8.153731325,1387.986249,38.88601548,-86.85628495,428.0,4.354908466,-2.54300952,26082897-a550-415e-b065-ff7cb7678cce,1
2977,2023-11-15T14:05:35.644316Z,214.1550121,8.158293913,1387.216419,38.88602171,-86.85628072,428.0,4.343221664,-2.982394695,26082897-a550-415e-b065-ff7cb7678cce,1
2978,2023-11-15T14:05:35.916388Z,214.2478112,8.164800484,1386.120217,38.88604121,-86.85629474,428.0,5.256532669,-3.806023121,26082897-a550-415e-b065-ff7cb7678cce,1
2979,2023-11-15T14:05:36.122235Z,214.3368884,8.128254279,1385.238925,38.88605759,-86.8563102,427.0,6.51331377,-4.988623142,26082897-a550-415e-b065-ff7cb7678cce,1
2980,2023-11-15T14:05:36.402961Z,214.3793284,8.13569264,1383.982888,38.88607219,-86.85631161,427.0,6.51331377,-4.985217094,26082897-a550-415e-b065-ff7cb7678cce,1
2981,2023-11-15T14:05:36.652638Z,214.4389162,8.143046509,1382.743404,38.88608874,-86.856317,427.0,7.229218006,-5.701916218,26082897-a550-415e-b065-ff7cb7678cce,1
2982,2023-11-15T14:05:36.857056Z,214.4790523,8.150415539,1381.50358,38.88610293,-86.85631794,427.0,7.638188839,-6.243299961,26082897-a550-415e-b065-ff7cb7678cce,1
2983,2023-11-15T14:05:37.124479Z,214.5168315,8.159762201,1379.934228,38.8861193,-86.85631615,427.0,8.052724838,-6.701552391,26082897-a550-415e-b065-ff7cb7678cce,1
2984,2023-11-15T14:05:37.404646Z,214.5313001,8.17147356,1377.972853,38.88613576,-86.85630649,427.0,8.300706863,-7.233404636,26082897-a550-415e-b065-ff7cb7678cce,1
2985,2023-11-15T14:05:37.610078Z,214.5366809,8.139416223,1376.302531,38.88614787,-86.85629762,426.0,8.536002159,-7.635682106,26082897-a550-415e-b065-ff7cb7678cce,1
2986,2023-11-15T14:05:37.865295Z,214.5237613,8.154041747,1373.854195,38.88616466,-86.85627855,426.0,8.636634827,-8.103633881,26082897-a550-415e-b065-ff7cb7678cce,1
2987,2023-11-15T14:05:38.069354Z,214.5175834,8.164931855,1372.036883,38.88617754,-86.85626516,426.0,8.633883476,-8.248887062,26082897-a550-415e-b065-ff7cb7678cce,1
2988,2023-11-15T14:05:38.272996Z,214.4447506,8.135928518,1369.831811,38.88618422,-86.85623518,425.0,8.880198479,-8.78605938,26082897-a550-415e-b065-ff7cb7678cce,1
2989,2023-11-15T14:05:38.476984Z,214.3970773,8.147746263,1367.861199,38.88619327,-86.85621149,425.0,8.883853912,-8.812978745,26082897-a550-415e-b065-ff7cb7678cce,1
2990,2023-11-15T14:05:38.681361Z,214.2830328,8.163057385,1365.31648,38.88619871,-86.85616916,425.0,9.481646538,-8.763161659,33a590ac-7e98-4b90-ac47-5d8a78754c13,1
2991,2023-11-15T14:05:38.885069Z,214.2230797,8.177535221,1362.919104,38.88620959,-86.85613999,425.0,10.24860096,-8.804014206,33a590ac-7e98-4b90-ac47-5d8a78754c13,1
2992,2023-11-15T14:05:39.153098Z,214.1220975,8.155027388,1359.610128,38.88622141,-86.85609664,424.0,11.74339771,-9.103578568,33a590ac-7e98-4b90-ac47-5d8a78754c13,1
2993,2023-11-15T14:05:39.356635Z,214.0843183,8.168715857,1357.350488,38.88623396,-86.85607343,424.0,12.24940109,-9.148069382,33a590ac-7e98-4b90-ac47-5d8a78754c13,1
2994,2023-11-15T14:05:39.628208Z,214.0396852,8.185516736,1354.587409,38.88624952,-86.85604543,424.0,12.6356554,-9.34683609,33a590ac-7e98-4b90-ac47-5d8a78754c13,1
2995,2023-11-15T14:05:39.828995Z,214.0446881,8.198376577,1352.480195,38.886266,-86.85603281,424.0,12.32277107,-9.496765137,33a590ac-7e98-4b90-ac47-5d8a78754c13,1
2996,2023-11-15T14:05:40.033453Z,214.0190187,8.297141765,1350.354408,38.88628119,-86.85601136,426.0,13.01763535,-9.657940865,33a590ac-7e98-4b90-ac47-5d8a78754c13,1
2997,2023-11-15T14:05:40.301074Z,213.9740805,8.279071537,1346.341941,38.88630511,-86.85597618,425.0,15.69536972,-9.688257217,33a590ac-7e98-4b90-ac47-5d8a78754c13,1
2998,2023-11-15T14:05:40.509760Z,214.1020763,8.29861511,1343.198073,38.88634381,-86.85598408,425.0,18.00285912,-9.751981735,33a590ac-7e98-4b90-ac47-5d8a78754c13,1
2999,2023-11-15T14:05:40.801747Z,214.1299635,8.32208565,1339.441849,38.88637539,-86.85596571,425.0,19.46724129,-9.689294815,33a590ac-7e98-4b90-ac47-5d8a78754c13,1
3000,2023-11-15T14:05:41.041312Z,214.1486462,8.434417988,1335.37073,38.88641045,-86.8559413,427.0,22.04335976,-9.842433929,33a590ac-7e98-4b90-ac47-5d8a78754c13,1
3001,2023-11-15T14:05:41.244746Z,214.1452565,8.451172833,1332.746123,38.88642983,-86.85592339,427.0,22.04335976,-9.783007622,33a590ac-7e98-4b90-ac47-5d8a78754c13,1
3002,2023-11-15T14:05:41.449164Z,214.0172023,8.422055595,1330.495496,38.88643084,-86.85588156,426.0,19.98781395,-9.816900253,33a590ac-7e98-4b90-ac47-5d8a78754c13,1
3003,2023-11-15T14:05:41.653027Z,213.9811343,8.434468136,1328.554265,38.88644133,-86.855861,426.0,18.38463211,-9.871047974,33a590ac-7e98-4b90-ac47-5d8a78754c13,1
3004,2023-11-15T14:05:41.857373Z,213.9647117,8.397662578,1327.489015,38.88644637,-86.85585142,425.0,14.52284336,-10.05703068,33a590ac-7e98-4b90-ac47-5d8a78754c13,1
3005,2023-11-15T14:05:42.061722Z,213.9121494,8.408946662,1325.722807,38.88645366,-86.85582842,425.0,13.3605814,-10.06081009,33a590ac-7e98-4b90-ac47-5d8a78754c13,1
3006,2023-11-15T14:05:42.266003Z,213.8978142,8.419791872,1324.029815,38.88646481,-86.85581429,425.0,11.95364571,-9.971507072,33a590ac-7e98-4b90-ac47-5d8a78754c13,1
3007,2023-11-15T14:05:42.533897Z,213.9081492,8.398707567,1320.488032,38.88649166,-86.85579448,424.0,12.34319973,-10.09919834,33a590ac-7e98-4b90-ac47-5d8a78754c13,1
3008,2023-11-15T14:05:42.738182Z,213.9187242,8.414563662,1318.021052,38.88651151,-86.85578075,424.0,12.41031837,-10.12360668,33a590ac-7e98-4b90-ac47-5d8a78754c13,1
3009,2023-11-15T14:05:43.038123Z,213.8906203,8.522615129,1314.931879,38.88653388,-86.85575265,426.0,12.95389462,-10.15987968,33a590ac-7e98-4b90-ac47-5d8a78754c13,1
3010,2023-11-15T14:05:43.274226Z,213.888011,8.503651202,1311.085122,38.88656155,-86.85572806,425.0,14.00229454,-10.21135807,427229ea-edd6-4d86-a394-5f6bea71cc63,1
3011,2023-11-15T14:05:43.477671Z,213.8752047,8.519093352,1308.729257,38.88657791,-86.85570998,425.0,14.00229454,-10.1970787,427229ea-edd6-4d86-a394-5f6bea71cc63,1
3012,2023-11-15T14:05:43.746181Z,213.8217317,8.54456352,1304.862102,38.88660112,-86.85567334,425.0,15.48802662,-10.32891941,427229ea-edd6-4d86-a394-5f6bea71cc63,1
3013,2023-11-15T14:05:44.046175Z,213.7522549,8.52032696,1301.800732,38.88661534,-86.85563949,424.0,14.92982769,-10.37652779,427229ea-edd6-4d86-a394-5f6bea71cc63,1
3014,2023-11-15T14:05:44.218020Z,213.6883625,8.617494476,1300.580872,38.88661967,-86.85561592,426.0,13.45386887,-10.4675951,427229ea-edd6-4d86-a394-5f6bea71cc63,1
3015,2023-11-15T14:05:44.486073Z,213.6000287,8.631758226,1298.450652,38.88662595,-86.85558315,426.0,12.34636879,-10.46343613,427229ea-edd6-4d86-a394-5f6bea71cc63,1
3016,2023-11-15T14:05:44.754324Z,213.5459501,8.645891818,1296.346863,38.88663589,-86.85555797,426.0,11.58521938,-10.52312756,427229ea-edd6-4d86-a394-5f6bea71cc63,1
3017,2023-11-15T14:05:44.957795Z,213.5017919,8.614708145,1294.330165,38.88664515,-86.85553647,425.0,11.46739769,-10.59568596,427229ea-edd6-4d86-a394-5f6bea71cc63,1
3018,2023-11-15T14:05:45.226165Z,213.3707968,8.851862071,1292.414643,38.886651,-86.85549117,430.0,11.72876549,-10.50517178,427229ea-edd6-4d86-a394-5f6bea71cc63,1
3019,2023-11-15T14:05:45.493882Z,213.2840852,8.830784825,1288.965012,38.88666655,-86.85545147,429.0,12.47716331,-10.75755978,427229ea-edd6-4d86-a394-5f6bea71cc63,1
3020,2023-11-15T14:05:45.698030Z,213.2471588,8.852233642,1285.870601,38.88668609,-86.85542377,429.0,13.73848534,-11.00106812,427229ea-edd6-4d86-a394-5f6bea71cc63,1
3021,2023-11-15T14:05:45.965827Z,213.2236902,8.876238694,1282.425199,38.8867098,-86.85539674,429.0,14.091609,-11.14964867,427229ea-edd6-4d86-a394-5f6bea71cc63,1
3022,2023-11-15T14:05:46.205514Z,213.1810415,8.853555138,1279.191145,38.88672865,-86.85536798,428.0,15.44045448,-11.51938343,427229ea-edd6-4d86-a394-5f6bea71cc63,1
3023,2023-11-15T14:05:46.405878Z,213.1364017,8.871887954,1276.572202,38.88674379,-86.85534178,428.0,15.44045448,-11.50254726,427229ea-edd6-4d86-a394-5f6bea71cc63,1
3024,2023-11-15T14:05:46.610076Z,213.0448073,8.973169238,1275.104316,38.88674747,-86.855311,430.0,14.44591236,-11.59757519,427229ea-edd6-4d86-a394-5f6bea71cc63,1
3025,2023-11-15T14:05:46.810002Z,212.9953336,8.991306366,1272.556407,38.88676162,-86.85528431,430.0,14.44591236,-11.58571625,427229ea-edd6-4d86-a394-5f6bea71cc63,1
3026,2023-11-15T14:05:47.032554Z,213.0225703,8.960053027,1270.540398,38.88677878,-86.85527826,429.0,13.65522289,-11.9767313,427229ea-edd6-4d86-a394-5f6bea71cc63,1
3027,2023-11-15T14:05:47.254719Z,212.967552,8.983957287,1267.191532,38.88679849,-86.85524535,429.0,13.65522289,-11.96765614,427229ea-edd6-4d86-a394-5f6bea71cc63,1
3028,2023-11-15T14:05:47.459753Z,213.0328252,8.950027032,1265.530311,38.88681699,-86.85524956,428.0,12.72390652,-12.08894634,427229ea-edd6-4d86-a394-5f6bea71cc63,1
3029,2023-11-15T14:05:47.663568Z,213.0018439,8.967753072,1263.052259,38.88683262,-86.85522728,428.0,12.72390652,-12.08640671,427229ea-edd6-4d86-a394-5f6bea71cc63,1
3030,2023-11-15T14:05:47.932018Z,212.9290889,9.074464942,1261.005187,38.88684294,-86.85519698,430.0,12.60119057,-12.07897854,f96d0580-18ef-454d-83ea-eda829cfb37f,1
3031,2023-11-15T14:05:48.135473Z,212.8953136,9.09194682,1258.603769,38.88685774,-86.85517466,430.0,12.60119057,-12.0768919,f96d0580-18ef-454d-83ea-eda829cfb37f,1
3032,2023-11-15T14:05:48.340139Z,212.8333126,9.064359588,1256.057562,38.88686947,-86.85514653,429.0,12.63889885,-12.02917576,f96d0580-18ef-454d-83ea-eda829cfb37f,1
3033,2023-11-15T14:05:48.607206Z,212.7852294,9.087211811,1252.929058,38.88688839,-86.85511668,429.0,12.63889885,-12.0259676,f96d0580-18ef-454d-83ea-eda829cfb37f,1
3034,2023-11-15T14:05:48.875575Z,212.7416565,9.065453713,1249.568174,38.88690838,-86.85508734,428.0,12.71596718,-12.11709023,f96d0580-18ef-454d-83ea-eda829cfb37f,1
3035,2023-11-15T14:05:49.094785Z,212.7050346,9.083077538,1247.166805,38.88692297,-86.85506455,428.0,12.71596718,-12.11466026,f96d0580-18ef-454d-83ea-eda829cfb37f,1
3036,2023-11-15T14:05:49.284216Z,212.632779,9.151925662,1244.154589,38.88693978,-86.85502953,429.0,13.06755924,-12.29043865,f96d0580-18ef-454d-83ea-eda829cfb37f,1
3037,2023-11-15T14:05:49.487545Z,212.5924273,9.170429368,1241.668525,38.88695469,-86.8550055,429.0,13.06755924,-12.2872057,f96d0580-18ef-454d-83ea-eda829cfb37f,1
3038,2023-11-15T14:05:49.756315Z,212.6141005,9.198591983,1237.904087,38.88698588,-86.85498632,429.0,12.86776638,-12.22138405,f96d0580-18ef-454d-83ea-eda829cfb37f,1
3039,2023-11-15T14:05:50.031300Z,212.5687669,9.223159158,1234.638988,38.8870063,-86.85495641,429.0,12.86776638,-12.21787262,f96d0580-18ef-454d-83ea-eda829cfb37f,1
3040,2023-11-15T14:05:50.228432Z,212.5561399,9.199726945,1231.505188,38.88702787,-86.85493512,428.0,12.88568878,-12.238204,f96d0580-18ef-454d-83ea-eda829cfb37f,1
3041,2023-11-15T14:05:50.495902Z,212.5127343,9.224567048,1228.22137,38.88704868,-86.85490557,428.0,12.88568878,-12.23466396,f96d0580-18ef-454d-83ea-eda829cfb37f,1
3042,2023-11-15T14:05:50.764254Z,212.4487097,9.301767162,1224.307816,38.88707351,-86.85486687,429.0,13.269701,-12.35113335,f96d0580-18ef-454d-83ea-eda829cfb37f,1
3043,2023-11-15T14:05:50.967970Z,212.4134565,9.321493375,1221.742687,38.88708969,-86.85484358,429.0,13.269701,-12.34721279,f96d0580-18ef-454d-83ea-eda829cfb37f,1
3044,2023-11-15T14:05:51.236361Z,212.2966632,9.308363029,1217.273239,38.88711108,-86.85479278,428.0,13.91123867,-12.32041836,f96d0580-18ef-454d-83ea-eda829cfb37f,1
3045,2023-11-15T14:05:51.504129Z,212.2423162,9.335018761,1213.831946,38.88713217,-86.85476024,428.0,13.91123867,-12.3112421,f96d0580-18ef-454d-83ea-eda829cfb37f,1
3046,2023-11-15T14:05:51.708217Z,212.1924501,9.405120672,1210.987833,38.8871504,-86.85473136,429.0,14.10502434,-12.29408741,f96d0580-18ef-454d-83ea-eda829cfb37f,1
3047,2023-11-15T14:05:52.008412Z,212.1365851,9.432356427,1207.526496,38.88717158,-86.85469849,429.0,14.10502434,-12.28352356,f96d0580-18ef-454d-83ea-eda829cfb37f,1
3048,2023-11-15T14:05:52.244554Z,212.1210447,9.509095218,1203.927583,38.88719914,-86.85467195,430.0,14.07787991,-12.26781368,f96d0580-18ef-454d-83ea-eda829cfb37f,1
3049,2023-11-15T14:05:52.512270Z,212.1279402,9.488411867,1200.465369,38.88722533,-86.85465286,429.0,13.72731495,-12.24891853,f96d0580-18ef-454d-83ea-eda829cfb37f,1
3050,2023-11-15T14:05:52.715995Z,212.1013223,9.509250823,1197.861614,38.88724284,-86.85463133,429.0,13.72662163,-12.31346798,9be722cc-0077-4fdf-bab9-1437c05de50e,1
3051,2023-11-15T14:05:53.030546Z,212.1211157,9.536167663,1194.515406,38.88727068,-86.85461452,429.0,13.33937263,-12.2635622,9be722cc-0077-4fdf-bab9-1437c05de50e,1
3052,2023-11-15T14:05:53.252535Z,212.0862434,9.605384742,1191.983488,38.88728813,-86.85459077,430.0,12.90794659,-12.27120495,9be722cc-0077-4fdf-bab9-1437c05de50e,1
3053,2023-11-15T14:05:53.456080Z,212.0580385,9.626064179,1189.44958,38.88730498,-86.8545694,430.0,12.90794659,-12.26846313,9be722cc-0077-4fdf-bab9-1437c05de50e,1
3054,2023-11-15T14:05:53.724501Z,211.947637,9.595853779,1187.162353,38.88731064,-86.8545342,429.0,12.73815823,-12.24825573,9be722cc-0077-4fdf-bab9-1437c05de50e,1
3055,2023-11-15T14:05:54.038259Z,211.9381205,9.620571363,1184.144133,38.88733311,-86.85451364,429.0,12.69075775,-12.30410099,9be722cc-0077-4fdf-bab9-1437c05de50e,1
3056,2023-11-15T14:05:54.207702Z,211.9093303,9.590587855,1181.811549,38.88734711,-86.85449452,428.0,12.653862,-12.27227402,9be722cc-0077-4fdf-bab9-1437c05de50e,1
3057,2023-11-15T14:05:54.463745Z,211.8741234,9.6170859,1178.589262,38.8873687,-86.85446763,428.0,12.70392704,-12.32567501,9be722cc-0077-4fdf-bab9-1437c05de50e,1
3058,2023-11-15T14:05:54.668647Z,211.8667689,9.58861909,1176.054585,38.88738637,-86.85445156,427.0,12.73216915,-12.39874172,9be722cc-0077-4fdf-bab9-1437c05de50e,1
3059,2023-11-15T14:05:54.872169Z,211.8378244,9.608986159,1173.587811,38.88740273,-86.85443062,427.0,12.73216915,-12.39728832,9be722cc-0077-4fdf-bab9-1437c05de50e,1
3060,2023-11-15T14:05:55.077021Z,211.7675487,9.631523863,1170.870295,38.8874171,-86.85439999,427.0,12.83407402,-12.35068798,9be722cc-0077-4fdf-bab9-1437c05de50e,1
3061,2023-11-15T14:05:55.344464Z,211.664228,9.704880709,1168.039031,38.88743057,-86.85436118,428.0,13.02588177,-12.37583351,9be722cc-0077-4fdf-bab9-1437c05de50e,1
3062,2023-11-15T14:05:55.612875Z,211.5464403,9.733732424,1164.613574,38.88744608,-86.85431699,428.0,13.461689,-12.45127487,9be722cc-0077-4fdf-bab9-1437c05de50e,1
3063,2023-11-15T14:05:55.816330Z,211.5001266,9.755324813,1162.063338,38.88746159,-86.8542923,428.0,13.461689,-12.44669056,9be722cc-0077-4fdf-bab9-1437c05de50e,1
3064,2023-11-15T14:05:56.085358Z,211.4079274,9.832019132,1158.946314,38.88747857,-86.85425414,429.0,13.67758656,-12.47419739,9be722cc-0077-4fdf-bab9-1437c05de50e,1
3065,2023-11-15T14:05:56.288569Z,211.3580158,9.854117692,1156.375502,38.88749398,-86.85422871,429.0,13.67758656,-12.46866131,9be722cc-0077-4fdf-bab9-1437c05de50e,1
3066,2023-11-15T14:05:56.493452Z,211.2878515,9.827955462,1153.567528,38.88750805,-86.85419895,428.0,13.86719894,-12.56977463,9be722cc-0077-4fdf-bab9-1437c05de50e,1
